interface_id,transporter_gene,preferred_name,target_label,published_label_for_trace,target_role,evidence_tier,source_database,source_origin,sample_weight,standardization_key,standardized_inchikey,standardized_isomeric_smiles,standardized_connectivity_smiles,murcko_scaffold_smiles,std_molecular_weight,std_xlogp,std_tpsa,std_hbond_donor_count,std_hbond_acceptor_count,std_rotatable_bond_count,std_formal_charge,std_heavy_atom_count,source_record_id,source_url,claim_boundary,preferred_name_normalized,input_standardized_inchikey,derived_standardized_inchikey,derived_isomeric_smiles,derived_connectivity_smiles,standardizer_reproduced_inchikey,inchikey_reproduction_status,exact_scaffold_group,generic_scaffold_group
CAND::T10_AUD_00143,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,SZGWMMQMXZKSRU-UHFFFAOYSA-N,SZGWMMQMXZKSRU-UHFFFAOYSA-N,CC1CCCN1C(=O)c1c(NC(=O)c2cccnc2)sc2c1CCCC2,,O=C(Nc1sc2c(c1C(=O)N1CCCC1)CCCC2)c1cccnc1,369.49,3.8987,62.3,,,,,,T10_AUD_00143,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,SZGWMMQMXZKSRU-UHFFFAOYSA-N,SZGWMMQMXZKSRU-UHFFFAOYSA-N,CC1CCCN1C(=O)c1c(NC(=O)c2cccnc2)sc2c1CCCC2,CC1CCCN1C(=O)c1c(NC(=O)c2cccnc2)sc2c1CCCC2,SZGWMMQMXZKSRU-UHFFFAOYSA-N,match,O=C(Nc1sc2c(c1C(=O)N1CCCC1)CCCC2)c1cccnc1,CC(CC1CC2CCCCC2C1C(C)C1CCCC1)C1CCCCC1
CAND::T10_AUD_00144,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,ITKPWNWJBRQYRV-INIZCTEOSA-N,ITKPWNWJBRQYRV-INIZCTEOSA-N,C[C@H]1CCCN1Cc1cc2ccc(NC(=O)c3ccc(-c4cnccn4)cc3F)cc2[nH]1,,O=C(Nc1ccc2cc(CN3CCCC3)[nH]c2c1)c1ccc(-c2cnccn2)cc1,429.499,5.0006,73.91,,,,,,T10_AUD_00144,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,ITKPWNWJBRQYRV-INIZCTEOSA-N,ITKPWNWJBRQYRV-INIZCTEOSA-N,C[C@H]1CCCN1Cc1cc2ccc(NC(=O)c3ccc(-c4cnccn4)cc3F)cc2[nH]1,CC1CCCN1Cc1cc2ccc(NC(=O)c3ccc(-c4cnccn4)cc3F)cc2[nH]1,ITKPWNWJBRQYRV-INIZCTEOSA-N,match,O=C(Nc1ccc2cc(CN3CCCC3)[nH]c2c1)c1ccc(-c2cnccn2)cc1,CC(CC1CCC2CC(CC3CCCC3)CC2C1)C1CCC(C2CCCCC2)CC1
CAND::T10_AUD_00145,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,OZJCHEBHHXDKKK-AWEZNQCLSA-N,OZJCHEBHHXDKKK-AWEZNQCLSA-N,C[C@H]1CCCN1Cc1cc2nnc(NC(=O)c3ccc(-c4cnccn4)cc3F)cc2[nH]1,,O=C(Nc1cc2[nH]c(CN3CCCC3)cc2nn1)c1ccc(-c2cnccn2)cc1,431.475,3.7906,99.69,,,,,,T10_AUD_00145,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,OZJCHEBHHXDKKK-AWEZNQCLSA-N,OZJCHEBHHXDKKK-AWEZNQCLSA-N,C[C@H]1CCCN1Cc1cc2nnc(NC(=O)c3ccc(-c4cnccn4)cc3F)cc2[nH]1,CC1CCCN1Cc1cc2nnc(NC(=O)c3ccc(-c4cnccn4)cc3F)cc2[nH]1,OZJCHEBHHXDKKK-AWEZNQCLSA-N,match,O=C(Nc1cc2[nH]c(CN3CCCC3)cc2nn1)c1ccc(-c2cnccn2)cc1,CC(CC1CCC2CC(CC3CCCC3)CC2C1)C1CCC(C2CCCCC2)CC1
CAND::T10_AUD_00146,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,UVXPELYXGCPQHU-NSHDSACASA-N,UVXPELYXGCPQHU-NSHDSACASA-N,C[C@H]1CCCN1Cc1cc2nnc(NC(=O)c3ccc(Cl)cc3F)cc2[nH]1,,O=C(Nc1cc2[nH]c(CN3CCCC3)cc2nn1)c1ccccc1,387.846,3.987,73.91,,,,,,T10_AUD_00146,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,UVXPELYXGCPQHU-NSHDSACASA-N,UVXPELYXGCPQHU-NSHDSACASA-N,C[C@H]1CCCN1Cc1cc2nnc(NC(=O)c3ccc(Cl)cc3F)cc2[nH]1,CC1CCCN1Cc1cc2nnc(NC(=O)c3ccc(Cl)cc3F)cc2[nH]1,UVXPELYXGCPQHU-NSHDSACASA-N,match,O=C(Nc1cc2[nH]c(CN3CCCC3)cc2nn1)c1ccccc1,CC(CC1CCC2CC(CC3CCCC3)CC2C1)C1CCCCC1
CAND::T10_AUD_00147,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,OXHNNUAFGVXSPG-AWEZNQCLSA-N,OXHNNUAFGVXSPG-AWEZNQCLSA-N,C[C@H]1CCCN1Cc1nc2cc(C(=O)Nc3ccc4c(cnn4C)c3)ccc2[nH]1,,O=C(Nc1ccc2[nH]ncc2c1)c1ccc2[nH]c(CN3CCCC3)nc2c1,388.475,3.6862,78.84,,,,,,T10_AUD_00147,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,OXHNNUAFGVXSPG-AWEZNQCLSA-N,OXHNNUAFGVXSPG-AWEZNQCLSA-N,C[C@H]1CCCN1Cc1nc2cc(C(=O)Nc3ccc4c(cnn4C)c3)ccc2[nH]1,CC1CCCN1Cc1nc2cc(C(=O)Nc3ccc4c(cnn4C)c3)ccc2[nH]1,OXHNNUAFGVXSPG-AWEZNQCLSA-N,match,O=C(Nc1ccc2[nH]ncc2c1)c1ccc2[nH]c(CN3CCCC3)nc2c1,CC(CC1CCC2CCCC2C1)C1CCC2CC(CC3CCCC3)CC2C1
CAND::T10_AUD_00148,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,XLGJIPFUTKHAMW-INIZCTEOSA-N,XLGJIPFUTKHAMW-INIZCTEOSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4ccncn4)cc3)ccc2[nH]1,,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccc(-c2ccncn2)cc1,412.497,4.2565,86.8,,,,,,T10_AUD_00148,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,XLGJIPFUTKHAMW-INIZCTEOSA-N,XLGJIPFUTKHAMW-INIZCTEOSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4ccncn4)cc3)ccc2[nH]1,CC1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4ccncn4)cc3)ccc2[nH]1,XLGJIPFUTKHAMW-INIZCTEOSA-N,match,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccc(-c2ccncn2)cc1,CC(CC1CCC2CC(CC3CCCC3)CC2C1)C1CCC(C2CCCCC2)CC1
CAND::T10_AUD_00149,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,LRYCOHFYFLJVHC-HNNXBMFYSA-N,LRYCOHFYFLJVHC-HNNXBMFYSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4ccncn4)cc3F)ccc2[nH]1,,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccc(-c2ccncn2)cc1,430.487,4.3956,86.8,,,,,,T10_AUD_00149,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,LRYCOHFYFLJVHC-HNNXBMFYSA-N,LRYCOHFYFLJVHC-HNNXBMFYSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4ccncn4)cc3F)ccc2[nH]1,CC1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4ccncn4)cc3F)ccc2[nH]1,LRYCOHFYFLJVHC-HNNXBMFYSA-N,match,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccc(-c2ccncn2)cc1,CC(CC1CCC2CC(CC3CCCC3)CC2C1)C1CCC(C2CCCCC2)CC1
CAND::T10_AUD_00150,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,MDNWEANUQNODJL-INIZCTEOSA-N,MDNWEANUQNODJL-INIZCTEOSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4cnccn4)cc3)ccc2[nH]1,,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccc(-c2cnccn2)cc1,412.497,4.2565,86.8,,,,,,T10_AUD_00150,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,MDNWEANUQNODJL-INIZCTEOSA-N,MDNWEANUQNODJL-INIZCTEOSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4cnccn4)cc3)ccc2[nH]1,CC1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4cnccn4)cc3)ccc2[nH]1,MDNWEANUQNODJL-INIZCTEOSA-N,match,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccc(-c2cnccn2)cc1,CC(CC1CCC2CC(CC3CCCC3)CC2C1)C1CCC(C2CCCCC2)CC1
CAND::T10_AUD_00151,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,GDOHUGMONNKLJC-AWEZNQCLSA-N,GDOHUGMONNKLJC-AWEZNQCLSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4cnccn4)cc3F)cnc2[nH]1,,O=C(Nc1cnc2[nH]c(CN3CCCC3)nc2c1)c1ccc(-c2cnccn2)cc1,431.475,3.7906,99.69,,,,,,T10_AUD_00151,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,GDOHUGMONNKLJC-AWEZNQCLSA-N,GDOHUGMONNKLJC-AWEZNQCLSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4cnccn4)cc3F)cnc2[nH]1,CC1CCCN1Cc1nc2cc(NC(=O)c3ccc(-c4cnccn4)cc3F)cnc2[nH]1,GDOHUGMONNKLJC-AWEZNQCLSA-N,match,O=C(Nc1cnc2[nH]c(CN3CCCC3)nc2c1)c1ccc(-c2cnccn2)cc1,CC(CC1CCC2CC(CC3CCCC3)CC2C1)C1CCC(C2CCCCC2)CC1
CAND::T10_AUD_00152,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,JMWFQHADDDVYES-LBPRGKRZSA-N,JMWFQHADDDVYES-LBPRGKRZSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(Cl)cc3F)ccc2[nH]1,,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccccc1,386.858,4.592,61.02,,,,,,T10_AUD_00152,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,JMWFQHADDDVYES-LBPRGKRZSA-N,JMWFQHADDDVYES-LBPRGKRZSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc(Cl)cc3F)ccc2[nH]1,CC1CCCN1Cc1nc2cc(NC(=O)c3ccc(Cl)cc3F)ccc2[nH]1,JMWFQHADDDVYES-LBPRGKRZSA-N,match,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccccc1,CC(CC1CCC2CC(CC3CCCC3)CC2C1)C1CCCCC1
CAND::T10_AUD_00153,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,QGNDVASWIHEXCL-AWEZNQCLSA-N,QGNDVASWIHEXCL-AWEZNQCLSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc4c(cnn4C)c3)ccc2[nH]1,,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccc2[nH]ncc2c1,388.475,3.6862,78.84,,,,,,T10_AUD_00153,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,QGNDVASWIHEXCL-AWEZNQCLSA-N,QGNDVASWIHEXCL-AWEZNQCLSA-N,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc4c(cnn4C)c3)ccc2[nH]1,CC1CCCN1Cc1nc2cc(NC(=O)c3ccc4c(cnn4C)c3)ccc2[nH]1,QGNDVASWIHEXCL-AWEZNQCLSA-N,match,O=C(Nc1ccc2[nH]c(CN3CCCC3)nc2c1)c1ccc2[nH]ncc2c1,CC(CC1CCC2CC(CC3CCCC3)CC2C1)C1CCC2CCCC2C1
CAND::T10_AUD_00154,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,PCTBZMHJFHFNAH-HUUCEWRRSA-N,PCTBZMHJFHFNAH-HUUCEWRRSA-N,C[C@@H]1CCN(C(=O)c2c(NC(=O)c3cccnc3)sc3c2CCCC3)[C@H](C)C1,,O=C(Nc1sc2c(c1C(=O)N1CCCCC1)CCCC2)c1cccnc1,397.544,4.5348,62.3,,,,,,T10_AUD_00154,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,PCTBZMHJFHFNAH-HUUCEWRRSA-N,PCTBZMHJFHFNAH-HUUCEWRRSA-N,C[C@@H]1CCN(C(=O)c2c(NC(=O)c3cccnc3)sc3c2CCCC3)[C@H](C)C1,CC1CCN(C(=O)c2c(NC(=O)c3cccnc3)sc3c2CCCC3)C(C)C1,PCTBZMHJFHFNAH-HUUCEWRRSA-N,match,O=C(Nc1sc2c(c1C(=O)N1CCCCC1)CCCC2)c1cccnc1,CC(CC1CC2CCCCC2C1C(C)C1CCCCC1)C1CCCCC1
CAND::T10_AUD_00155,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,UVISZRYMJQIEJP-UHFFFAOYSA-N,UVISZRYMJQIEJP-UHFFFAOYSA-N,CC1CCN(CC(=O)Nc2sc3c(c2C(=O)NCc2ccccc2)CCCC3)CC1,,O=C(CN1CCCCC1)Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,425.598,4.2273,61.44,,,,,,T10_AUD_00155,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,UVISZRYMJQIEJP-UHFFFAOYSA-N,UVISZRYMJQIEJP-UHFFFAOYSA-N,CC1CCN(CC(=O)Nc2sc3c(c2C(=O)NCc2ccccc2)CCCC3)CC1,CC1CCN(CC(=O)Nc2sc3c(c2C(=O)NCc2ccccc2)CCCC3)CC1,UVISZRYMJQIEJP-UHFFFAOYSA-N,match,O=C(CN1CCCCC1)Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,CC(CC1CCCCC1)CC1CC2CCCCC2C1C(C)CCC1CCCCC1
CAND::T10_AUD_00156,ABCB1,DOLUTEGRAVIR,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,RHWKPHLQXYSBKR-BMIGLBTASA-N,RHWKPHLQXYSBKR-BMIGLBTASA-N,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1CCCOC1C2,419.384,1.3528,100.87,,,,,,T10_AUD_00156,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,DOLUTEGRAVIR,RHWKPHLQXYSBKR-BMIGLBTASA-N,RHWKPHLQXYSBKR-BMIGLBTASA-N,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,RHWKPHLQXYSBKR-BMIGLBTASA-N,match,O=C(NCc1ccccc1)c1cn2c(cc1=O)C(=O)N1CCCOC1C2,CC(CCC1CCCCC1)C1CC2CC3CCCCC3C(C)C2CC1C
CAND::T10_AUD_00157,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,SVQUCCGWWXMXEP-UHFFFAOYSA-N,SVQUCCGWWXMXEP-UHFFFAOYSA-N,CC1CCc2c(sc(NC(=O)c3ccccc3F)c2C(=O)N2CCN(C)CC2)C1,,O=C(Nc1sc2c(c1C(=O)N1CCNCC1)CCCC2)c1ccccc1,415.534,3.6519,52.65,,,,,,T10_AUD_00157,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,SVQUCCGWWXMXEP-UHFFFAOYSA-N,SVQUCCGWWXMXEP-UHFFFAOYSA-N,CC1CCc2c(sc(NC(=O)c3ccccc3F)c2C(=O)N2CCN(C)CC2)C1,CC1CCc2c(sc(NC(=O)c3ccccc3F)c2C(=O)N2CCN(C)CC2)C1,SVQUCCGWWXMXEP-UHFFFAOYSA-N,match,O=C(Nc1sc2c(c1C(=O)N1CCNCC1)CCCC2)c1ccccc1,CC(CC1CC2CCCCC2C1C(C)C1CCCCC1)C1CCCCC1
CAND::T10_AUD_00158,ABCB1,SPARFLOXACIN,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,DZZWHBIBMUVIIW-DTORHVGOSA-N,DZZWHBIBMUVIIW-DTORHVGOSA-N,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,392.406,2.0816,100.59,,,,,,T10_AUD_00158,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,SPARFLOXACIN,DZZWHBIBMUVIIW-DTORHVGOSA-N,DZZWHBIBMUVIIW-DTORHVGOSA-N,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,DZZWHBIBMUVIIW-DTORHVGOSA-N,match,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,CC1CCC(C2CC2)C2CC(C3CCCCC3)CCC12
CAND::T10_AUD_00159,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,MENVSADYTLLXLP-UHFFFAOYSA-N,MENVSADYTLLXLP-UHFFFAOYSA-N,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1,,O=C(Nc1cnccc1N1CCOCC1)c1ccnn2cc(-c3ccccc3)nc12,414.469,3.2687,84.65,,,,,,T10_AUD_00159,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,MENVSADYTLLXLP-UHFFFAOYSA-N,MENVSADYTLLXLP-UHFFFAOYSA-N,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1,MENVSADYTLLXLP-UHFFFAOYSA-N,match,O=C(Nc1cnccc1N1CCOCC1)c1ccnn2cc(-c3ccccc3)nc12,CC(CC1CCCCC1C1CCCCC1)C1CCCC2CC(C3CCCCC3)CC21
CAND::T10_AUD_00160,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,LXLVKFBRQINQCN-UHFFFAOYSA-N,LXLVKFBRQINQCN-UHFFFAOYSA-N,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(C4CC4)nc23)CCO1,,O=C(Nc1cnccc1N1CCOCC1)c1ccnn2cc(C3CC3)nc12,378.436,2.4791,84.65,,,,,,T10_AUD_00160,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,LXLVKFBRQINQCN-UHFFFAOYSA-N,LXLVKFBRQINQCN-UHFFFAOYSA-N,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(C4CC4)nc23)CCO1,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(C4CC4)nc23)CCO1,LXLVKFBRQINQCN-UHFFFAOYSA-N,match,O=C(Nc1cnccc1N1CCOCC1)c1ccnn2cc(C3CC3)nc12,CC(CC1CCCCC1C1CCCCC1)C1CCCC2CC(C3CC3)CC21
CAND::T10_AUD_00161,ABCB1,,0,0,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,RMGRYVPJEBKCAS-DGCLKSJQSA-N,RMGRYVPJEBKCAS-DGCLKSJQSA-N,C[C@@H]1COCCN1c1nc(-c2cnc(N)c(C(F)(F)F)c2)nc2c1C[C@@H]1COCCN21,,c1cncc(-c2nc(N3CCOCC3)c3c(n2)N2CCOCC2C3)c1,436.438,2.126,89.63,,,,,,T10_AUD_00161,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,RMGRYVPJEBKCAS-DGCLKSJQSA-N,RMGRYVPJEBKCAS-DGCLKSJQSA-N,C[C@@H]1COCCN1c1nc(-c2cnc(N)c(C(F)(F)F)c2)nc2c1C[C@@H]1COCCN21,CC1COCCN1c1nc(-c2cnc(N)c(C(F)(F)F)c2)nc2c1CC1COCCN21,RMGRYVPJEBKCAS-DGCLKSJQSA-N,match,c1cncc(-c2nc(N3CCOCC3)c3c(n2)N2CCOCC2C3)c1,C1CCC(C2CC(C3CCCCC3)C3CC4CCCCC4C3C2)CC1
CAND::T10_AUD_00162,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,KUZSBKJSGSKPJH-VXGBXAGGSA-N,KUZSBKJSGSKPJH-VXGBXAGGSA-N,C[C@@H]1COCCN1c1nc(-c2cnc(N)cn2)nc2c1C[C@@H]1COCCN21,,c1cnc(-c2nc(N3CCOCC3)c3c(n2)N2CCOCC2C3)cn1,369.429,0.5022,102.52,,,,,,T10_AUD_00162,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,KUZSBKJSGSKPJH-VXGBXAGGSA-N,KUZSBKJSGSKPJH-VXGBXAGGSA-N,C[C@@H]1COCCN1c1nc(-c2cnc(N)cn2)nc2c1C[C@@H]1COCCN21,CC1COCCN1c1nc(-c2cnc(N)cn2)nc2c1CC1COCCN21,KUZSBKJSGSKPJH-VXGBXAGGSA-N,match,c1cnc(-c2nc(N3CCOCC3)c3c(n2)N2CCOCC2C3)cn1,C1CCC(C2CC(C3CCCCC3)C3CC4CCCCC4C3C2)CC1
CAND::T10_AUD_00163,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,DZIVLAHVAHIFES-GHMZBOCLSA-N,DZIVLAHVAHIFES-GHMZBOCLSA-N,C[C@@H]1COCCN1c1nc(-c2cnc(N)s2)nc2c1C[C@@H]1COCCN21,,c1ncc(-c2nc(N3CCOCC3)c3c(n2)N2CCOCC2C3)s1,374.47,1.1687,89.63,,,,,,T10_AUD_00163,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,DZIVLAHVAHIFES-GHMZBOCLSA-N,DZIVLAHVAHIFES-GHMZBOCLSA-N,C[C@@H]1COCCN1c1nc(-c2cnc(N)s2)nc2c1C[C@@H]1COCCN21,CC1COCCN1c1nc(-c2cnc(N)s2)nc2c1CC1COCCN21,DZIVLAHVAHIFES-GHMZBOCLSA-N,match,c1ncc(-c2nc(N3CCOCC3)c3c(n2)N2CCOCC2C3)s1,C1CCC(C2CC(C3CCCC3)CC3C4CCCCC4CC23)CC1
CAND::T10_AUD_00164,ABCB1,,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,WZAQTKRFGGBJAQ-NXEZZACHSA-N,WZAQTKRFGGBJAQ-NXEZZACHSA-N,C[C@@H]1COCCN1c1nc(-c2nnc(N)s2)nc2c1C[C@@H]1COCCN21,,c1nnc(-c2nc(N3CCOCC3)c3c(n2)N2CCOCC2C3)s1,375.458,0.5637,102.52,,,,,,T10_AUD_00164,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,,WZAQTKRFGGBJAQ-NXEZZACHSA-N,WZAQTKRFGGBJAQ-NXEZZACHSA-N,C[C@@H]1COCCN1c1nc(-c2nnc(N)s2)nc2c1C[C@@H]1COCCN21,CC1COCCN1c1nc(-c2nnc(N)s2)nc2c1CC1COCCN21,WZAQTKRFGGBJAQ-NXEZZACHSA-N,match,c1nnc(-c2nc(N3CCOCC3)c3c(n2)N2CCOCC2C3)s1,C1CCC(C2CC(C3CCCC3)CC3C4CCCCC4CC23)CC1
CAND::T10_AUD_00165,ABCB1,LEVOFLOXACIN,1,1,candidate_supervised,B_author_curated_no_row_primary_assay,ChEMBL,Daood author-curated ChEMBL records,1.0,GSDSWSVVBLHKDQ-JTQLQIEISA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,,O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2,361.373,1.544,75.01,,,,,,T10_AUD_00165,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587445/,author-curated candidate; not Tier A direct assay truth,LEVOFLOXACIN,GSDSWSVVBLHKDQ-JTQLQIEISA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-JTQLQIEISA-N,match,O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2,CC1CCC2CCCC3C(C4CCCCC4)CCC1C23
